payment_id,merchant_id,customer_id,amount,currency,payment_method,failure_reason,payment_status,attempt_number,previous_success_rate,time_since_failure_minutes,is_subscription,recovery_eligible,recovery_action,recovery_success,recovered_amount
pay_1430,merch_104,cust_1095,199,INR,wallet,temporary_network_error,FAILED,2,0.84,84,1,1,RETRY_PAYMENT,1,199.0
pay_1431,merch_102,cust_1162,499,INR,upi,timeout,FAILED,1,0.93,29,0,1,RETRY_PAYMENT,1,499.0
pay_1432,merch_100,cust_1146,15000,INR,card,temporary_network_error,FAILED,3,0.47,71,1,1,RETRY_PAYMENT,1,15000.0
pay_1433,merch_105,cust_1038,4999,INR,upi,insufficient_funds,FAILED,3,0.59,117,1,0,STOP,0,0.0
pay_1434,merch_100,cust_1102,2999,INR,upi,timeout,FAILED,2,0.12,58,1,1,RETRY_PAYMENT,1,2999.0
pay_1435,merch_102,cust_1057,4999,INR,wallet,limit_exceeded,FAILED,3,0.27,148,1,0,STOP,0,0.0
pay_1436,merch_105,cust_1147,999,INR,card,insufficient_funds,FAILED,1,0.36,26,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1437,merch_100,cust_1199,999,INR,netbanking,temporary_network_error,FAILED,1,0.84,59,0,1,RETRY_PAYMENT,1,999.0
pay_1438,merch_101,cust_1108,2999,INR,card,insufficient_funds,FAILED,1,0.12,113,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1439,merch_103,cust_1006,15000,INR,card,bank_declined,FAILED,1,0.48,103,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1440,merch_103,cust_1151,499,INR,upi,insufficient_funds,FAILED,2,0.88,133,0,1,SEND_PAYMENT_LINK,1,499.0
pay_1441,merch_101,cust_1030,15000,INR,netbanking,limit_exceeded,FAILED,1,0.45,54,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1442,merch_102,cust_1122,2999,INR,upi,bank_declined,FAILED,1,0.11,108,1,1,SEND_REMINDER,0,0.0
pay_1443,merch_100,cust_1090,4999,INR,netbanking,temporary_network_error,FAILED,2,0.9,167,1,1,RETRY_PAYMENT,1,4999.0
pay_1444,merch_105,cust_1021,9999,INR,wallet,temporary_network_error,FAILED,1,0.72,83,0,1,RETRY_PAYMENT,1,9999.0
pay_1445,merch_101,cust_1045,199,INR,card,timeout,FAILED,1,0.22,121,0,1,RETRY_PAYMENT,1,199.0
pay_1446,merch_101,cust_1189,2999,INR,netbanking,timeout,FAILED,2,0.8,108,0,1,RETRY_PAYMENT,1,2999.0
pay_1447,merch_104,cust_1038,999,INR,netbanking,temporary_network_error,FAILED,1,0.13,53,1,1,RETRY_PAYMENT,1,999.0
pay_1448,merch_102,cust_1067,4999,INR,upi,temporary_network_error,FAILED,1,0.12,121,0,1,RETRY_PAYMENT,1,4999.0
pay_1449,merch_101,cust_1104,199,INR,wallet,timeout,FAILED,3,0.55,41,0,1,RETRY_PAYMENT,1,199.0
pay_1450,merch_101,cust_1023,9999,INR,upi,temporary_network_error,FAILED,2,0.49,107,1,1,RETRY_PAYMENT,1,9999.0
pay_1451,merch_104,cust_1163,199,INR,netbanking,bank_declined,FAILED,2,0.86,66,0,1,SEND_REMINDER,1,199.0
pay_1452,merch_104,cust_1093,499,INR,wallet,bank_declined,FAILED,3,0.81,147,0,1,SEND_REMINDER,1,499.0
pay_1453,merch_104,cust_1033,999,INR,card,limit_exceeded,FAILED,1,0.73,104,1,1,SEND_REMINDER,0,0.0
pay_1454,merch_100,cust_1063,1499,INR,netbanking,insufficient_funds,FAILED,3,0.66,85,1,0,STOP,0,0.0
pay_1455,merch_105,cust_1151,25000,INR,netbanking,insufficient_funds,FAILED,1,0.46,170,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1456,merch_100,cust_1191,9999,INR,upi,insufficient_funds,FAILED,1,0.11,163,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1457,merch_101,cust_1041,9999,INR,netbanking,temporary_network_error,FAILED,2,0.51,89,0,1,RETRY_PAYMENT,1,9999.0
pay_1458,merch_104,cust_1103,15000,INR,card,bank_declined,FAILED,2,0.32,113,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1459,merch_105,cust_1196,25000,INR,netbanking,authentication_failure,FAILED,1,0.32,125,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1460,merch_105,cust_1087,25000,INR,netbanking,temporary_network_error,FAILED,1,0.46,7,0,1,RETRY_PAYMENT,1,25000.0
pay_1461,merch_103,cust_1028,499,INR,netbanking,insufficient_funds,FAILED,1,0.36,112,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1462,merch_104,cust_1046,9999,INR,card,insufficient_funds,FAILED,3,0.29,5,0,0,STOP,0,0.0
pay_1463,merch_105,cust_1190,4999,INR,card,timeout,FAILED,2,0.55,137,1,1,RETRY_PAYMENT,1,4999.0
pay_1464,merch_105,cust_1135,999,INR,netbanking,insufficient_funds,FAILED,1,0.68,163,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1465,merch_105,cust_1038,25000,INR,wallet,insufficient_funds,FAILED,1,0.14,103,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1466,merch_104,cust_1107,15000,INR,wallet,authentication_failure,FAILED,1,0.71,77,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1467,merch_105,cust_1142,2999,INR,card,limit_exceeded,FAILED,2,0.6,18,0,1,SEND_REMINDER,0,0.0
pay_1468,merch_101,cust_1036,15000,INR,card,insufficient_funds,FAILED,2,0.77,166,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1469,merch_101,cust_1063,4999,INR,upi,insufficient_funds,FAILED,1,0.22,103,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1470,merch_104,cust_1172,999,INR,card,bank_declined,FAILED,1,0.67,84,0,1,SEND_REMINDER,0,0.0
pay_1471,merch_104,cust_1079,25000,INR,upi,limit_exceeded,FAILED,2,0.5,170,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_1472,merch_100,cust_1138,15000,INR,card,temporary_network_error,FAILED,3,0.39,70,0,1,RETRY_PAYMENT,1,15000.0
pay_1473,merch_102,cust_1028,15000,INR,wallet,timeout,FAILED,1,0.84,178,1,1,RETRY_PAYMENT,1,15000.0
pay_1474,merch_101,cust_1133,499,INR,upi,limit_exceeded,FAILED,2,0.92,93,0,1,SEND_REMINDER,0,0.0
pay_1475,merch_105,cust_1126,9999,INR,wallet,temporary_network_error,FAILED,3,0.19,72,1,1,RETRY_PAYMENT,0,0.0
pay_1476,merch_105,cust_1130,4999,INR,wallet,limit_exceeded,FAILED,1,0.94,22,0,1,SEND_REMINDER,1,4999.0
pay_1477,merch_103,cust_1062,15000,INR,card,timeout,FAILED,2,0.67,27,1,1,RETRY_PAYMENT,1,15000.0
pay_1478,merch_104,cust_1096,25000,INR,wallet,temporary_network_error,FAILED,2,0.19,165,0,1,RETRY_PAYMENT,1,25000.0
pay_1479,merch_100,cust_1195,1499,INR,netbanking,timeout,FAILED,3,0.7,155,1,1,RETRY_PAYMENT,0,0.0
pay_1480,merch_105,cust_1190,199,INR,netbanking,limit_exceeded,FAILED,2,0.82,147,0,1,SEND_REMINDER,0,0.0
pay_1481,merch_105,cust_1190,9999,INR,upi,insufficient_funds,FAILED,2,0.25,162,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1482,merch_103,cust_1007,15000,INR,netbanking,authentication_failure,FAILED,3,0.39,64,1,0,STOP,0,0.0
pay_1483,merch_103,cust_1200,199,INR,netbanking,bank_declined,FAILED,3,0.94,68,0,1,SEND_REMINDER,1,199.0
pay_1484,merch_104,cust_1165,4999,INR,wallet,authentication_failure,FAILED,1,0.82,23,1,1,SEND_REMINDER,1,4999.0
pay_1485,merch_104,cust_1189,1499,INR,netbanking,authentication_failure,FAILED,1,0.88,24,1,1,SEND_REMINDER,1,1499.0
pay_1486,merch_103,cust_1163,999,INR,wallet,insufficient_funds,FAILED,1,0.83,125,1,1,SEND_PAYMENT_LINK,1,999.0
pay_1487,merch_103,cust_1092,999,INR,card,authentication_failure,FAILED,1,0.19,149,1,1,SEND_REMINDER,0,0.0
pay_1488,merch_105,cust_1164,25000,INR,netbanking,timeout,FAILED,2,0.25,159,0,1,RETRY_PAYMENT,1,25000.0
pay_1489,merch_100,cust_1182,9999,INR,netbanking,insufficient_funds,FAILED,3,0.39,91,1,0,STOP,0,0.0
pay_1490,merch_101,cust_1098,499,INR,netbanking,timeout,FAILED,2,0.93,83,0,1,RETRY_PAYMENT,1,499.0
pay_1491,merch_100,cust_1062,25000,INR,card,limit_exceeded,FAILED,1,0.12,58,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1492,merch_101,cust_1112,1499,INR,card,temporary_network_error,FAILED,1,0.31,6,1,1,RETRY_PAYMENT,0,0.0
pay_1493,merch_103,cust_1142,25000,INR,card,bank_declined,FAILED,1,0.82,149,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_1494,merch_103,cust_1191,2999,INR,netbanking,authentication_failure,FAILED,2,0.41,61,1,1,SEND_REMINDER,0,0.0
pay_1495,merch_100,cust_1177,999,INR,netbanking,limit_exceeded,FAILED,1,0.78,149,0,1,SEND_REMINDER,1,999.0
pay_1496,merch_104,cust_1181,15000,INR,netbanking,temporary_network_error,FAILED,2,0.29,90,0,1,RETRY_PAYMENT,1,15000.0
pay_1497,merch_104,cust_1013,15000,INR,wallet,bank_declined,FAILED,2,0.47,44,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1498,merch_104,cust_1166,199,INR,netbanking,bank_declined,FAILED,3,0.23,175,1,0,STOP,0,0.0
pay_1499,merch_100,cust_1184,2999,INR,netbanking,limit_exceeded,FAILED,1,0.71,126,1,1,SEND_REMINDER,0,0.0
pay_1500,merch_101,cust_1101,1499,INR,wallet,authentication_failure,FAILED,2,0.69,78,1,1,SEND_REMINDER,1,1499.0
